product_id,product_code,mart_id,name,capacity,original_price,sale_price,detail_url,img_url,add_date,manufacture,capacity_2
306102218,102218,306,리스테린/시트러스,750ml,9800,8980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=102218,https://dnmart.co.kr/attach/list_img_ok/0_8806104210640_list_ok.jpg,2023-10-07,No_data,No_data
3061229002,1229002,306,동원/양반 수정과,1.5L,3600,1980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1229002,https://dnmart.co.kr/attach/list_img_4/165_165_2011242017_545_list.jpg,2023-10-07,동원,No_data
3061708113,1708113,306,CJ/참치액진*더풍부한맛,900g,15800,8500,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1708113,https://dnmart.co.kr/attach/list_img_4/93_221210172009520_list.jpg,2023-10-07,CJ,No_data
306321584,321584,306,롯데/미니비엔나,70g,1980,1580,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=321584,https://dnmart.co.kr/attach/list_img_4/20072221351580403_list.gif,2023-10-07,롯데,No_data
3061832879,1832879,306,롯데/몽쉘*카카오(24입),816g,10800,9380,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1832879,https://dnmart.co.kr/attach/list_img_4/93_230509152335670_list.jpg,2023-10-07,롯데,No_data
3061690517,1690517,306,청정원/맑은닭곰탕,450g,4980,3750,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1690517,https://dnmart.co.kr/attach/list_img_4/93_221215173613695_list.jpg,2023-10-07,청정원,No_data
306158135,158135,306,사조/안심팜,200g,3700,2980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=158135,https://dnmart.co.kr/attach/list_img_4/19121317494076967_list.gif,2023-10-07,No_data,No_data
3061771199,1771199,306,청정원/맛선생*멸치디포리국물내기한알,60g,7800,5980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1771199,https://dnmart.co.kr/attach/list_img_4/165_165_2211212009_207_list.png,2023-10-07,청정원,No_data
3061583203,1583203,306,엘지/샤프란*구연산(코튼)R,2.6L,4850,3980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1583203,https://dnmart.co.kr/attach/list_img_4/93_221127134137987_list.jpg,2023-10-07,LG,No_data
3061164869,1164869,306,해표/멸치액젓,2.5kg,12000,8500,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1164869,https://dnmart.co.kr/attach/list_img_4/141_141_2106121945_447_list.jpg,2023-10-07,No_data,No_data
306150332,150332,306,피죤/울터치*리필,"1,300ml",5450,3980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=150332,https://dnmart.co.kr/attach/list_img_2/0_8801101163852_list.gif,2023-10-07,No_data,No_data
3061740417,1740417,306,다우니/실내건조*플로럴 프레시향,1L,9600,7500,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1740417,https://dnmart.co.kr/attach/list_img_4/165_220628205329151_list.png,2023-10-07,No_data,No_data
306185901,185901,306,국내산/찹쌀,10kg,47000,39800,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=185901,https://dnmart.co.kr/attach/list_img/0_8809182052720_list.GIF,2023-10-07,No_data,No_data
3061845831,1845831,306,청정원/진주식 비빔냉면(2인분),344g,7500,5800,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1845831,https://dnmart.co.kr/attach/list_img_4/93_230516212005650_list.jpg,2023-10-07,청정원,No_data
3061777890,1777890,306,CJ/비비고*전복미역죽,420g,5900,3850,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1777890,https://dnmart.co.kr/attach/list_img_4/93_221215205315371_list.jpg,2023-10-07,CJ,No_data
3061774706,1774706,306,오뚜기/오즈키친*푸팟퐁카레,180g,3450,2250,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1774706,https://dnmart.co.kr/attach/list_img_4/93_230105204052632_list.jpg,2023-10-07,오뚜기,No_data
3061731080,1731080,306,포스트/코코*그래놀라,320g,5200,3980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1731080,https://dnmart.co.kr/attach/list_img_4/93_221226151956533_list.jpg,2023-10-07,No_data,No_data
